,productGroup,asin,categories,categoryTree,rootCategory,nodepath,nodeID
52,Kitchen,B00006IFQJ,"[119011811011, 3737271, 13900811, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 119011811011, 'name': 'Quantity Discounts'}]",265523,,
53,Furniture,B00DW3HU32,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
54,Furniture,B003D8ENK4,"[3735831, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21487702011, 'name': 'Rugs, Pads & Protectors'}, {'catId': 3735831, 'name': 'Runners'}]",1055398,,
55,Home,B008N7MMS0,"[3735891, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 1063300, 'name': 'Slipcovers'}, {'catId': 3735891, 'name': 'Sofa Slipcovers'}]",1055398,,
56,Kitchen,B001VZ6R7I,"[24065798011, 23691995011, 82795864011, 289765, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337688011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_4901'}, {'catId': 23686064011, 'name': 'Breakroom'}, {'catId': 24005362011, 'name': 'Power & Accessories'}, {'catId': 24065798011, 'name': 'Cooking Utensils'}]",265523,,
57,Kitchen,B005431ZS4,"[77182858011, 77182873011, 289696, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182848011, 'name': 'Cookware'}, {'catId': 77182858011, 'name': 'Bowls'}]",265523,,
58,Furniture,B0048V7FGO,"[3733851, 23705309011, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 5422303011, 'name': 'Game & Recreation Room Furniture'}, {'catId': 3734101, 'name': 'Home Bar Furniture'}, {'catId': 3733851, 'name': 'Barstools'}]",1055398,,
59,Home,B00005CDPH,"[3737641, 23853763011, 17938211011, 23867548011, 13900811, 13900821, 2619526011]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3206324011, 'name': 'Heating, Cooling & Air Quality'}, {'catId': 3737601, 'name': 'Household Fans'}, {'catId': 3737641, 'name': 'Window Fans'}]",1055398,,
60,Kitchen,B0000ULZYK,"[77182862011, 289683, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182859011, 'name': 'Bakeware'}, {'catId': 77182862011, 'name': 'Cakepans'}]",265523,,
61,Home,B0067HFQJ0,"[17659392011, 3741991]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337685011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6701'}, {'catId': 17659392011, 'name': 'VPCs'}]",265523,,
62,Furniture,B00FO7K2CA,"[23691554011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 23691551011, 'name': 'Kitchen Furniture'}, {'catId': 8521400011, 'name': 'Storage Islands & Carts'}, {'catId': 23691554011, 'name': 'Mobile Storage Islands'}]",1055398,,
63,Furniture,B00164XOD4,"[3734261, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063308, 'name': 'Bedroom Furniture'}, {'catId': 3734261, 'name': 'Room Dividers'}]",1055398,,
64,Kitchen,B004XAW7QI,"[17659392011, 82785833011, 409670, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337685011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6701'}, {'catId': 17659392011, 'name': 'VPCs'}]",265523,,
65,Kitchen,B008V8LYJO,"[13679381, 119011811011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 13679381, 'name': 'Seasonal Décor'}]",1055398,Home & Kitchen/Seasonal Décor,13679381.0
66,Kitchen,B001CICFBG,[383850011],"[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289668, 'name': 'Bakeware'}, {'catId': 383850011, 'name': 'Pizza Pans & Stones'}]",1055398,Home & Kitchen/Kitchen & Dining/Bakeware/Pizza Pans & Stones,383850011.0
67,Kitchen,B001CICFBG,[383850011],"[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289668, 'name': 'Bakeware'}, {'catId': 383850011, 'name': 'Pizza Pans & Stones'}]",1055398,Home & Kitchen/Kitchen & Dining/Kitchen Utensils & Gadgets/Pasta & Pizza Tools/Pizza Pans & Stones,383850011.0
68,Home,B0052WG0DM,"[13162311, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 13162311, 'name': 'Dining & Entertaining'}]",1055398,Home & Kitchen/Kitchen & Dining/Dining & Entertaining,13162311.0
69,Home,B008BDSAMI,"[3732211, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 3732211, 'name': 'Bed Skirts'}]",1055398,,
70,Home,B0067HFQFO,"[17659392011, 3741991]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337685011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6701'}, {'catId': 17659392011, 'name': 'VPCs'}]",265523,,
71,Kitchen,B006Y3ZZFM,"[24016789011, 16188247011, 289754, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337688011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_4901'}, {'catId': 23686064011, 'name': 'Breakroom'}, {'catId': 24005362011, 'name': 'Power & Accessories'}, {'catId': 24016789011, 'name': 'Storage & Organization'}]",265523,Home & Kitchen/Kitchen & Dining/Kitchen Utensils & Gadgets,289754.0
72,Kitchen,B005JVAF64,"[77182875011, 2231408011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182859011, 'name': 'Bakeware'}, {'catId': 77182871011, 'name': 'Tools and accessories'}, {'catId': 77182875011, 'name': 'Baking cups'}]",265523,,
73,Home,B004DFUEW2,"[3736031, 17659392011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 3735061, 'name': 'Home Décor Accents'}, {'catId': 3735191, 'name': 'Sculptures'}, {'catId': 3736031, 'name': 'Wall Sculptures'}]",1055398,,
74,Home Improvement,B000BQK0FS,"[23691996011, 23689408011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337699011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_7301'}, {'catId': 23691987011, 'name': 'Business Savings Event'}, {'catId': 23691996011, 'name': 'MRO Professionals'}]",265523,,
75,Furniture,B0044ZVZRE,"[3735831, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21487702011, 'name': 'Rugs, Pads & Protectors'}, {'catId': 3735831, 'name': 'Runners'}]",1055398,,
76,Home,B008CMYCIY,"[10749171, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 10749171, 'name': 'Fitted Sheets'}]",1055398,,
77,Home,B003O3I9JO,[3744301],"[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 3744261, 'name': 'Home Storage Hooks'}, {'catId': 3744301, 'name': 'Key Hooks'}]",1055398,,
78,Kitchen,B0000B1UFW,"[77182888011, 82805919011, 367155011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077425011, 'name': 'Cutlery, Dinnerware and Knives'}, {'catId': 77182888011, 'name': 'Plates'}]",265523,,
79,Furniture,B007L774OU,"[16187580011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 3733781, 'name': 'Dining Room Furniture'}, {'catId': 16187580011, 'name': 'Pantries'}]",1055398,,
80,Furniture,B005C3R7Q0,"[3735831, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21487702011, 'name': 'Rugs, Pads & Protectors'}, {'catId': 3735831, 'name': 'Runners'}]",1055398,,
81,Kitchen,B0006DOT76,"[3204225011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 1267449011, 'name': 'Small Appliance Parts & Accessories'}, {'catId': 3204225011, 'name': 'Mixer Parts & Accessories'}]",1055398,,
82,Home,B00ASCQ7UW,"[3734481, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 1063282, 'name': 'Candles & Holders'}, {'catId': 3734391, 'name': 'Candles'}, {'catId': 3734481, 'name': 'Jar Candles'}]",1055398,,
83,BISS,B001VEI0AQ,"[77182862011, 289717]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182859011, 'name': 'Bakeware'}, {'catId': 77182862011, 'name': 'Cakepans'}]",265523,,
84,Home,B00902X3W6,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
85,Home,B00902X6CS,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
86,Furniture,B00CUAYZXQ,"[3733721, 23899071011, 19456253011, 23774507011, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063312, 'name': 'Home Office Furniture'}, {'catId': 18682064011, 'name': 'Home Office Chairs'}, {'catId': 3733721, 'name': 'Home Office Desk Chairs'}]",1055398,,
87,Kitchen,B0018EA048,"[289814, 77182857011]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289814, 'name': 'Cookware'}]",1055398,Home & Kitchen/Kitchen & Dining/Cookware,289814.0
88,Furniture,B004DI4V3W,"[3733811, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 3733781, 'name': 'Dining Room Furniture'}, {'catId': 3733811, 'name': 'Tables'}]",1055398,,
89,Kitchen,B00282STVA,"[383850011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289668, 'name': 'Bakeware'}, {'catId': 383850011, 'name': 'Pizza Pans & Stones'}]",1055398,Home & Kitchen/Kitchen & Dining/Bakeware/Pizza Pans & Stones,383850011.0
90,Kitchen,B00282STVA,"[383850011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289668, 'name': 'Bakeware'}, {'catId': 383850011, 'name': 'Pizza Pans & Stones'}]",1055398,Home & Kitchen/Kitchen & Dining/Kitchen Utensils & Gadgets/Pasta & Pizza Tools/Pizza Pans & Stones,383850011.0
91,Home,B004123TCE,"[3734581, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 1063282, 'name': 'Candles & Holders'}, {'catId': 3734391, 'name': 'Candles'}, {'catId': 3734531, 'name': 'Specialty Candles'}, {'catId': 3734581, 'name': 'Seasonal Celebration Candles'}]",1055398,,
92,Kitchen,B000WACW9A,"[285080, 119011811011, 13218451, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 285080, 'name': 'Amazon.com Stores'}]",265523,,
93,Home,B002RH4D3E,"[3735611, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21557027011, 'name': 'Photo Albums, Frames & Accessories'}, {'catId': 1063286, 'name': 'Picture Frames'}, {'catId': 3735611, 'name': 'Wall & Tabletop Frames'}]",1055398,,
94,Furniture,B000NPSM0C,"[3733641, 13900851, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063318, 'name': 'Living Room Furniture'}, {'catId': 680098011, 'name': 'Tables'}, {'catId': 3733641, 'name': 'End Tables'}]",1055398,,
95,Home,B004ZMD6AK,"[3736171, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 1063302, 'name': 'Window Treatments'}, {'catId': 3736141, 'name': 'Curtains & Drapes'}, {'catId': 3736171, 'name': 'Tiers'}]",1055398,,
96,Kitchen,B0001I9R8W,"[14092821, 18505439011, 24065233011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 915194, 'name': 'Coffee, Tea & Espresso'}, {'catId': 289750, 'name': 'Coffee Grinders'}, {'catId': 14092821, 'name': 'Electric Burr Grinders'}]",1055398,,
97,Kitchen,B001CI8VHS,"[119011811011, 383850011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 119011811011, 'name': 'Quantity Discounts'}]",265523,Home & Kitchen/Kitchen & Dining/Bakeware/Pizza Pans & Stones,383850011.0
98,Kitchen,B001CI8VHS,"[119011811011, 383850011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 119011811011, 'name': 'Quantity Discounts'}]",265523,Home & Kitchen/Kitchen & Dining/Kitchen Utensils & Gadgets/Pasta & Pizza Tools/Pizza Pans & Stones,383850011.0
99,Kitchen,B0025UQD1I,"[77182855011, 289828, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182848011, 'name': 'Cookware'}, {'catId': 77182855011, 'name': 'Saute Pans'}]",265523,,
100,Major Appliances,B001ICQSH8,"[17659392011, 13900821, 3741161]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337685011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6701'}, {'catId': 17659392011, 'name': 'VPCs'}]",265523,,
101,Kitchen,B005P0OLNW,"[82785833011, 119008843011, 720777011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077425011, 'name': 'Cutlery, Dinnerware and Knives'}, {'catId': 82785833011, 'name': 'Specialty Knives'}]",265523,,
102,Furniture,B000NPOMO2,"[8516652011, 10755432011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 5422303011, 'name': 'Game & Recreation Room Furniture'}, {'catId': 8516652011, 'name': 'TV Trays'}]",1055398,,
103,Home,B002OJC1J8,"[511356, 18715717011, 10755432011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 3744261, 'name': 'Home Storage Hooks'}, {'catId': 511356, 'name': 'Utility Hooks'}]",1055398,,
104,Home,B0000CFLHE,[678536011],"[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 1063916, 'name': 'Kitchen & Table Linens'}, {'catId': 3742011, 'name': 'Potholders & Oven Mitts'}, {'catId': 678536011, 'name': 'Oven Mitts'}]",1055398,,
105,Home,B0067HFS70,[3741991],"[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 1063916, 'name': 'Kitchen & Table Linens'}, {'catId': 3741991, 'name': 'Dish Cloths & Dish Towels'}]",1055398,,
106,Furniture,B001M2EXPS,"[3733761, 23774508011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063312, 'name': 'Home Office Furniture'}, {'catId': 3733761, 'name': 'Home Office Cabinets'}]",1055398,,
107,Home,B00AEDT97I,"[18505454011, 18715717011, 510156, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337679011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_3101'}, {'catId': 18505454011, 'name': 'Best Sellers in Home'}]",265523,,
108,Home,B0047T6T2I,"[85939011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063268, 'name': ""Kids' Bedding""}, {'catId': 13750161, 'name': 'Sheets & Pillowcases'}, {'catId': 85939011, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
109,Kitchen,B00004WA8C,"[24016797011, 367258011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337688011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_4901'}, {'catId': 23686064011, 'name': 'Breakroom'}, {'catId': 24005362011, 'name': 'Power & Accessories'}, {'catId': 24016797011, 'name': 'Flatware'}]",265523,,
110,Baby Product,B003BYR2LW,"[3248804011, 17659392011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063308, 'name': 'Bedroom Furniture'}, {'catId': 3733101, 'name': 'Beds, Frames & Bases'}, {'catId': 3248804011, 'name': 'Beds'}]",1055398,,
111,Furniture,B00BWC1X3S,"[3248801011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063308, 'name': 'Bedroom Furniture'}, {'catId': 3733101, 'name': 'Beds, Frames & Bases'}, {'catId': 3248801011, 'name': 'Bed Frames'}]",1055398,,
