Node ID,Node Path,Query,Refinement Link,,,
3118182011,"Home & Kitchen/Kitchen & Dining/Coffee, Tea & Espresso/Tea Accessories/Tea Cozies",item_type_keyword:tea-cozies,See all available refinements,,,
3118174011,"Home & Kitchen/Kitchen & Dining/Coffee, Tea & Espresso/Tea Accessories/Tea Scoops",item_type_keyword:tea-scoops,See all available refinements,,,
3118175011,"Home & Kitchen/Kitchen & Dining/Coffee, Tea & Espresso/Tea Accessories/Tea Storage Chests",item_type_keyword:tea-storage-chests,See all available refinements,,,
3737181,"Home & Kitchen/Kitchen & Dining/Coffee, Tea & Espresso/Tea Accessories/Tea Strainers & Filters",item_type_keyword:tea-strainers,See all available refinements,,,
3118176011,"Home & Kitchen/Kitchen & Dining/Coffee, Tea & Espresso/Tea Accessories/Tea Strainers & Filters/Long-Handled Tea Strainers",item_type_keyword:tea-long-handled-strainers,See all available refinements,,,
3118177011,"Home & Kitchen/Kitchen & Dining/Coffee, Tea & Espresso/Tea Accessories/Tea Strainers & Filters/Tea Ball Strainers",item_type_keyword:tea-ball-strainers,See all available refinements,,,
10179245011,"Home & Kitchen/Kitchen & Dining/Coffee, Tea & Espresso/Tea Accessories/Tea Strainers & Filters/Tea Filters",item_type_keyword:tea-filters,See all available refinements,,,
3118178011,"Home & Kitchen/Kitchen & Dining/Coffee, Tea & Espresso/Tea Accessories/Teapot Drip Catchers",item_type_keyword:teapot-drip-catchers,See all available refinements,,,
3118179011,"Home & Kitchen/Kitchen & Dining/Coffee, Tea & Espresso/Tea Accessories/Teapot Trivets",item_type_keyword:teapot-trivets,See all available refinements,,,
3118180011,"Home & Kitchen/Kitchen & Dining/Coffee, Tea & Espresso/Tea Accessories/Teapot Warmers",item_type_keyword:teapot-warmers,See all available refinements,,,
289814,Home & Kitchen/Kitchen & Dining/Cookware,item_type_keyword:cookware,See all available refinements,,,
3737261,Home & Kitchen/Kitchen & Dining/Cookware/Au Gratin Pans,item_type_keyword:au-gratin-pans,See all available refinements,,,
2237238011,Home & Kitchen/Kitchen & Dining/Cookware/Canning,item_type_keyword:canning-products,See all available refinements,,,
3744151,Home & Kitchen/Kitchen & Dining/Cookware/Canning/Jar Sealers,item_type_keyword:jar-sealers,See all available refinements,,,
2237239011,Home & Kitchen/Kitchen & Dining/Cookware/Canning/Jars,item_type_keyword:canning-jars,See all available refinements,,,
3737041,Home & Kitchen/Kitchen & Dining/Cookware/Canning/Kits,item_type_keyword:complete-canning-kits,See all available refinements,,,
2237240011,Home & Kitchen/Kitchen & Dining/Cookware/Canning/Lids,item_type_keyword:canning-lids,See all available refinements,,,
17384866011,Home & Kitchen/Kitchen & Dining/Cookware/Canning/Racks,item_type_keyword:canning-racks,See all available refinements,,,
289671,Home & Kitchen/Kitchen & Dining/Cookware/Casseroles & Bakers,,See all available refinements,,,
289680,Home & Kitchen/Kitchen & Dining/Cookware/Casseroles & Bakers/Bake & Serve Sets,item_type_keyword:bake-and-serve-sets,See all available refinements,,,
3737211,Home & Kitchen/Kitchen & Dining/Cookware/Casseroles & Bakers/Bakers,item_type_keyword:baking-dishes,See all available refinements,,,
289815,Home & Kitchen/Kitchen & Dining/Cookware/Casseroles & Bakers/Casseroles,item_type_keyword:casseroles,See all available refinements,,,
678522011,Home & Kitchen/Kitchen & Dining/Cookware/Casseroles & Bakers/Lasagna Pans,item_type_keyword:lasagna-pans,See all available refinements,,,
3737201,Home & Kitchen/Kitchen & Dining/Cookware/Cookware Accessories,item_type_keyword:cookware-accessories,See all available refinements,,,
13840621,Home & Kitchen/Kitchen & Dining/Cookware/Cookware Accessories/Trivets,item_type_keyword:trivets,See all available refinements,,,
289816,Home & Kitchen/Kitchen & Dining/Cookware/Cookware Sets,item_type_keyword:cookware-sets,See all available refinements,,,
6054383011,Home & Kitchen/Kitchen & Dining/Cookware/Disposable Cookware,item_type_keyword:industrial-disposable-cookware,See all available refinements,,,
5016439011,Home & Kitchen/Kitchen & Dining/Cookware/Disposable Cookware/Bread Pans,item_type_keyword:disposable-bread-pans,See all available refinements,,,
5016440011,Home & Kitchen/Kitchen & Dining/Cookware/Disposable Cookware/Cake Pans,item_type_keyword:disposable-cake-pans,See all available refinements,,,
5016441011,Home & Kitchen/Kitchen & Dining/Cookware/Disposable Cookware/Muffin Trays,item_type_keyword:disposable-muffin-trays,See all available refinements,,,
5016442011,Home & Kitchen/Kitchen & Dining/Cookware/Disposable Cookware/Pie Pans,item_type_keyword:disposable-pie-pans,See all available refinements,,,
5016443011,Home & Kitchen/Kitchen & Dining/Cookware/Disposable Cookware/Pizza Pans,item_type_keyword:disposable-pizza-pans,See all available refinements,,,
5016444011,Home & Kitchen/Kitchen & Dining/Cookware/Disposable Cookware/Roasting & Steam Table Pans,item_type_keyword:disposable-roasting-and-steam-table-pans,See all available refinements,,,
5016445011,Home & Kitchen/Kitchen & Dining/Cookware/Disposable Cookware/Sheet Pans,item_type_keyword:disposable-sheet-pans,See all available refinements,,,
289820,Home & Kitchen/Kitchen & Dining/Cookware/Fondue,,See all available refinements,,,
17384865011,Home & Kitchen/Kitchen & Dining/Cookware/Fondue/Burners,item_type_keyword:fondue-burners,See all available refinements,,,
17384862011,Home & Kitchen/Kitchen & Dining/Cookware/Fondue/Electric Fondue Pots,item_type_keyword:electric-fondue-pots,See all available refinements,,,
17384863011,Home & Kitchen/Kitchen & Dining/Cookware/Fondue/Fondue Forks,item_type_keyword:fondue-forks,See all available refinements,,,
17384864011,Home & Kitchen/Kitchen & Dining/Cookware/Fondue/Pots & Sets,item_type_keyword:fondue-pots,See all available refinements,,,
289821,Home & Kitchen/Kitchen & Dining/Cookware/Griddles,item_type_keyword:griddles,See all available refinements,,,
289823,Home & Kitchen/Kitchen & Dining/Cookware/Lids,item_type_keyword:cookware-lids,See all available refinements,,,
19343857011,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans,,See all available refinements,,,
1194422,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Braisers,item_type_keyword:braisers,See all available refinements,,,
289819,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Chef's Pans,item_type_keyword:chefs-pans,See all available refinements,,,
3737291,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Crepe Pans,item_type_keyword:crepe-pans,See all available refinements,,,
289817,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Double Boilers,item_type_keyword:double-boilers,See all available refinements,,,
289818,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Dutch Ovens,item_type_keyword:dutch-ovens,See all available refinements,,,
3737301,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Fajita Pans,item_type_keyword:fajita-pans,See all available refinements,,,
289822,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Grill Pans,item_type_keyword:grill-pans,See all available refinements,,,
300195,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Multipots & Pasta Pots,item_type_keyword:multipots,See all available refinements,,,
3737241,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Omelet Pans,item_type_keyword:omelet-pans,See all available refinements,,,
3737321,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Paella Pans,item_type_keyword:paella-pans,See all available refinements,,,
289825,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Pressure Cookers,item_type_keyword:pressure-cookers,See all available refinements,,,
289826,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Roasting Pans,item_type_keyword:roasting-pans,See all available refinements,,,
289827,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Saucepans,item_type_keyword:saucepans,See all available refinements,,,
3737231,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Sauciers,item_type_keyword:sauciers,See all available refinements,,,
289828,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Sauté Pans,item_type_keyword:saute-pans,See all available refinements,,,
289829,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Skillets,item_type_keyword:skillets,See all available refinements,,,
289832,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Stockpots,item_type_keyword:stockpots,See all available refinements,,,
289834,Home & Kitchen/Kitchen & Dining/Cookware/Pots & Pans/Woks & Stir-Fry Pans,item_type_keyword:woks,See all available refinements,,,
289830,Home & Kitchen/Kitchen & Dining/Cookware/Specialty Cookware,,See all available refinements,,,
3737271,Home & Kitchen/Kitchen & Dining/Cookware/Specialty Cookware/Butter Warmers,item_type_keyword:butter-warmers,See all available refinements,,,
3737251,Home & Kitchen/Kitchen & Dining/Cookware/Specialty Cookware/Egg Poachers,item_type_keyword:egg-poachers,See all available refinements,,,
2474926011,Home & Kitchen/Kitchen & Dining/Cookware/Specialty Cookware/Fish Poachers,item_type_keyword:fish-cookers,See all available refinements,,,
289831,Home & Kitchen/Kitchen & Dining/Cookware/Steamers,item_type_keyword:steamers,See all available refinements,,,
3737331,Home & Kitchen/Kitchen & Dining/Cookware/Tagines,item_type_keyword:tagines,See all available refinements,,,
289833,Home & Kitchen/Kitchen & Dining/Cookware/Tea Kettles,item_type_keyword:stovetop-tea-kettles,See all available refinements,,,
3737341,Home & Kitchen/Kitchen & Dining/Cookware/Terrines,item_type_keyword:terrines,See all available refinements,,,
300193,Home & Kitchen/Kitchen & Dining/Cookware/Toaster Oven Cookware,item_type_keyword:toaster-oven-cookware,See all available refinements,,,
13162311,Home & Kitchen/Kitchen & Dining/Dining & Entertaining,,See all available refinements,,,
289728,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware,item_type_keyword:barware,See all available refinements,,,
17867731011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools,,See all available refinements,,,
5298107011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Bar Spoons,item_type_keyword:commercial-bar-spoons,See all available refinements,,,
498924,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Coasters,item_type_keyword:coasters,See all available refinements,,,
2566762011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Cocktail Napkins,item_type_keyword:cocktail-napkins,See all available refinements,,,
2566771011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Cocktail Picks,item_type_keyword:cocktail-picks,See all available refinements,,,
289733,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Cocktail Shakers,item_type_keyword:cocktail-shakers,See all available refinements,,,
13789651,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Flasks,item_type_keyword:alcohol-and-spirits-flasks,See all available refinements,,,
2566775011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Glass Markers & Charms,item_type_keyword:barware-glass-markers-and-charms,See all available refinements,,,
289735,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Ice Buckets & Tongs,,See all available refinements,,,
21560397011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Ice Buckets & Tongs/Ice Bucket Kits,item_type_keyword:ice-bucket-kits,See all available refinements,,,
678496011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Ice Buckets & Tongs/Ice Buckets,item_type_keyword:ice-buckets,See all available refinements,,,
678497011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Ice Buckets & Tongs/Ice Tongs,item_type_keyword:ice-tongs,See all available refinements,,,
289732,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Ice Crushers,item_type_keyword:ice-crushers,See all available refinements,,,
2566780011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Jiggers,item_type_keyword:measuring-jiggers,See all available refinements,,,
2566781011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Muddlers,item_type_keyword:cocktail-muddlers,See all available refinements,,,
2566783011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Rimming Salts & Sugars,item_type_keyword:cocktail-rimmers,See all available refinements,,,
49572011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Seltzer Bottles & Chargers,item_type_keyword:seltzer-bottles,See all available refinements,,,
2566784011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Swizzle Sticks,item_type_keyword:swizzle-sticks,See all available refinements,,,
289737,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Wine Stoppers & Pourers,,See all available refinements,,,
678498011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Wine Stoppers & Pourers/Wine Pourers,item_type_keyword:wine-pourers,See all available refinements,,,
678499011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Bar Tools/Wine Stoppers & Pourers/Wine Stoppers,item_type_keyword:wine-bottle-stoppers,See all available refinements,,,
17867732011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware,,See all available refinements,,,
13217971,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware/Collins Glasses,item_type_keyword:collins-glasses,See all available refinements,,,
17867734011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware/Drinking Jars,item_type_keyword:drinking-jars,See all available refinements,,,
13218091,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware/Highball Glasses,item_type_keyword:highball-glasses,See all available refinements,,,
13218121,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware/Hurricane Glasses,item_type_keyword:hurricane-glasses,See all available refinements,,,
13218181,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware/Irish Coffee Glasses,item_type_keyword:irish-coffee-glasses,See all available refinements,,,
13218241,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware/Margarita Glasses,item_type_keyword:margarita-glasses,See all available refinements,,,
13218271,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware/Martini Glasses,item_type_keyword:martini-glasses,See all available refinements,,,
13218301,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware/Mint Julep Cups,item_type_keyword:mint-julep-cups,See all available refinements,,,
15645210011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware/Moscow Mule Mugs,item_type_keyword:moscow-mule-mugs,See all available refinements,,,
13218331,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware/Old Fashioned Glasses,item_type_keyword:old-fashioned-glasses,See all available refinements,,,
17867735011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Liqueur & Spirits Glasses,,See all available refinements,,,
13218031,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Liqueur & Spirits Glasses/Cordial Glasses,item_type_keyword:cordial-glasses,See all available refinements,,,
13218331,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Liqueur & Spirits Glasses/Old Fashioned Glasses,item_type_keyword:old-fashioned-glasses,See all available refinements,,,
13218391,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Liqueur & Spirits Glasses/Shot Glasses,item_type_keyword:shot-glasses,See all available refinements,,,
13218421,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Liqueur & Spirits Glasses/Snifters,item_type_keyword:snifter-glasses,See all available refinements,,,
367165011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware,item_type_keyword:serveware,See all available refinements,,,
16188243011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Bread & Serving Baskets,item_type_keyword:bread-serving-baskets,See all available refinements,,,
18066712011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Condiment Squeeze Bottles,item_type_keyword:condiment-squeeze-bottles,See all available refinements,,,
367170011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Cream & Sugar,,See all available refinements,,,
367171011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Cream & Sugar/Cream & Sugar Sets,item_type_keyword:cream-and-sugar-sets,See all available refinements,,,
367172011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Cream & Sugar/Creamers,item_type_keyword:creamers,See all available refinements,,,
367173011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Cream & Sugar/Sugar Bowls,item_type_keyword:sugar-bowls,See all available refinements,,,
3135453011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Cream & Sugar/Sugar Packet Holders,item_type_keyword:sugar-packet-holders,See all available refinements,,,
17913622011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware,,See all available refinements,,,
367107011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls,item_type_keyword:bowls,See all available refinements,,,
367109011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Bouillon Cups,item_type_keyword:bouillon-cups,See all available refinements,,,
9298947011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Bowl Sets,item_type_keyword:dinnerware-bowl-sets,See all available refinements,,,
376929011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Cereal Bowls,item_type_keyword:cereal-bowls,See all available refinements,,,
367111011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Cereal Bowls/Coupe Cereal Bowls,item_type_keyword:coupe-cereal-bowls,See all available refinements,,,
367121011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Cereal Bowls/Rimmed Cereal Bowls,item_type_keyword:rimmed-cereal-bowls,See all available refinements,,,
367124011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Cereal Bowls/Soup-Cereal Bowls,item_type_keyword:soup-cereal-bowls,See all available refinements,,,
376928011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Dessert Bowls,item_type_keyword:dessert-bowls,See all available refinements,,,
376927011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Finger Bowls,item_type_keyword:finger-bowls,See all available refinements,,,
9298960011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Fruit Bowls,item_type_keyword:fruit-bowls,See all available refinements,,,
367118011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Pasta Bowls,item_type_keyword:pasta-bowls,See all available refinements,,,
367120011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Rice Bowls,item_type_keyword:rice-bowls,See all available refinements,,,
367122011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Salad Bowls,item_type_keyword:salad-bowls,See all available refinements,,,
9298949011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Snack Bowls,item_type_keyword:snack-bowls,See all available refinements,,,
376930011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Soup Bowls,item_type_keyword:soup-bowls,See all available refinements,,,
367112011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Soup Bowls/Coupe Soup Bowls,item_type_keyword:coupe-soup-bowls,See all available refinements,,,
367113011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Soup Bowls/Cream Soup Bowls,item_type_keyword:cream-soup-bowls,See all available refinements,,,
367114011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Soup Bowls/Cream Soup Bowls & Saucers,item_type_keyword:cream-soup-bowl-and-saucer-sets,See all available refinements,,,
367115011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Soup Bowls/Cream Soup Saucers,item_type_keyword:cream-soup-saucers,See all available refinements,,,
367117011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Soup Bowls/Lug Soup Bowls,item_type_keyword:lug-soup-bowls,See all available refinements,,,
367123011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Bowls/Soup Bowls/Soup Plates & Rimmed Soup Bowls,item_type_keyword:rimmed-soup-bowls,See all available refinements,,,
367146011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Dinnerware Sets,item_type_keyword:dinnerware-sets,See all available refinements,,,
367147011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates,item_type_keyword:plates,See all available refinements,,,
9298958011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Appetizer Plates,item_type_keyword:appetizer-plates,See all available refinements,,,
367149011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Bread & Butter Plates,item_type_keyword:bread-plates,See all available refinements,,,
367151011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Charger Plates,item_type_keyword:dinnerware-charger-plates,See all available refinements,,,
367154011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Dessert Plates,item_type_keyword:dessert-plates,See all available refinements,,,
367155011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Dinner Plates,item_type_keyword:dinner-plates,See all available refinements,,,
376932011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Salad Plates,item_type_keyword:salad-plates,See all available refinements,,,
376931011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Specialty Plates,,See all available refinements,,,
367209011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Specialty Plates/Deviled Egg Plates,item_type_keyword:deviled-egg-plates,See all available refinements,,,
367214011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Specialty Plates/Oyster Plates,item_type_keyword:oyster-plates,See all available refinements,,,
16961527011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Specialty Plates/Seder Plates,item_type_keyword:seder-plates,See all available refinements,,,
367159011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Specialty Plates/Side Dishes,item_type_keyword:side-dish-plates,See all available refinements,,,
367163011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Plates/Specialty Plates/Sushi Plates,item_type_keyword:sushi-plates,See all available refinements,,,
367125011,"Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Teacups, Mugs & Saucers",item_type_keyword:drinkware-cups,See all available refinements,,,
367142011,"Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Teacups, Mugs & Saucers/Coffee Cups & Mugs",item_type_keyword:mugs,See all available refinements,,,
3135653011,"Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Teacups, Mugs & Saucers/Cup & Saucer Sets",item_type_keyword:drinkware-cups-with-saucers,See all available refinements,,,
367139011,"Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Teacups, Mugs & Saucers/Espresso Cups",item_type_keyword:demitasse-cups,See all available refinements,,,
23501661011,"Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Teacups, Mugs & Saucers/Infusion Mugs",item_type_keyword:infusion-mugs,See all available refinements,,,
9298951011,"Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Teacups, Mugs & Saucers/Mug Sets",item_type_keyword:mug-sets,See all available refinements,,,
3135662011,"Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Teacups, Mugs & Saucers/Saucers",item_type_keyword:drinkware-saucers,See all available refinements,,,
367144011,"Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Dinnerware/Teacups, Mugs & Saucers/Teacups",item_type_keyword:teacups,See all available refinements,,,
19212769011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Egg Cups,item_type_keyword:egg-cups,See all available refinements,,,
23593202011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Serveware,,See all available refinements,,,
9298959011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Serveware/Beverage Serveware,,See all available refinements,,,
3136594011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Serveware/Beverage Serveware/Carafes,item_type_keyword:carafes,See all available refinements,,,
3242818011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Serveware/Beverage Serveware/Iced Beverage Dispensers,item_type_keyword:iced-beverage-dispensers,See all available refinements,,,
24218400011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Serveware/Beverage Serveware/Jugs,item_type_keyword:pitchers,See all available refinements,,,
3242819011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Serveware/Beverage Serveware/Liquor Decanters,item_type_keyword:liquor-decanters,See all available refinements,,,
13217531,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Serveware/Beverage Serveware/Wine Decanters,item_type_keyword:wine-decanters,See all available refinements,,,
367166011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Serveware/Butter Dishes,item_type_keyword:butter-dishes,See all available refinements,,,
5264731011,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Dinnerware & Serveware/Serveware/Cake Stands,item_type_keyword:cake-stands,See all available refinements,,,
